Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-6096.461	-6296.675	200.2149	1.102529	1.798005	0.4961224	0.77355	0.22645	4.795627
6	-6097.626	-6298.31	200.6842	1.02741	1.798005	0.5188163	0.77355	0.22645	4.554138
12	-6095.526	-6296.707	201.1814	1.083292	1.81103	0.4665327	0.797689	0.202311	4.28693
18	-6097.209	-6297.291	200.0817	1.064437	1.781875	0.4792017	0.775496	0.224504	4.912721
24	-6121.927	-6321.773	199.8464	0.9159032	1.813321	0.4642329	0.770672	0.229328	5.12908
30	-6109.337	-6309.262	199.9247	1.036157	1.813321	0.4642329	0.749252	0.250748	5.018924
36	-6125.983	-6325.618	199.635	1.024581	1.935382	0.6071325	0.719378	0.280622	5.018924
42	-6124.104	-6324.476	200.3718	1.118786	1.5865	0.4027346	0.757968	0.242032	4.870864
48	-6109.681	-6309.953	200.2716	0.9949978	1.618918	0.5174098	0.773745	0.226255	4.870864
54	-6104.923	-6305.551	200.6287	1.169627	1.844935	0.4092491	0.767556	0.232444	4.596184
60	-6106.364	-6306.671	200.3068	1.119327	1.717621	0.5291882	0.778472	0.221528	4.734031
66	-6111.776	-6313.034	201.2579	1.231757	1.806775	0.3383832	0.739117	0.260883	4.300908
72	-6113.742	-6314.597	200.8544	1.253486	1.845978	0.378993	0.705246	0.294754	4.454964
78	-6115.647	-6316.416	200.7694	1.329908	1.845978	0.3832789	0.69383	0.30617	4.454964
84	-6106.532	-6306.587	200.0544	1.202078	1.702025	0.4592462	0.723237	0.276763	4.89959
90	-6094.779	-6295.552	200.7722	1.094585	1.813882	0.4416776	0.723237	0.276763	4.535072
96	-6114.353	-6314.857	200.504	1.108949	1.485338	0.4003195	0.760823	0.239177	4.845928
102	-6103.022	-6303.269	200.2474	1.091245	1.921481	0.5003058	0.788837	0.211163	4.737066
108	-6103.569	-6304.781	201.2121	1.093435	1.921481	0.552195	0.788837	0.211163	4.145479
114	-6107.804	-6309.358	201.5541	1.09058	1.555301	0.5720793	0.737366	0.262634	4.072048
120	-6086.929	-6288.636	201.7067	1.14941	1.555301	0.4432101	0.747138	0.252862	4.072048
126	-6093.66	-6294.809	201.1492	1.115868	1.72767	0.5835808	0.774143	0.225857	4.210963
132	-6106.637	-6308.404	201.7668	1.178659	1.72767	0.433542	0.743417	0.256583	3.963574
138	-6107.342	-6309.103	201.7605	1.366596	1.646313	0.3022035	0.707936	0.292064	4.044749
144	-6106.007	-6307.111	201.1035	1.160082	1.888316	0.5684856	0.787029	0.212971	4.166707
150	-6092.17	-6293.499	201.3296	1.131358	2.109815	0.5684856	0.755184	0.244816	3.980088
156	-6093.437	-6292.584	199.1466	0.9848214	1.665006	0.5251753	0.786151	0.213849	5.474873
162	-6095.578	-6296.13	200.5519	0.9567984	1.613458	0.5081185	0.810031	0.189969	4.746283
168	-6112.554	-6313.189	200.635	1.079961	1.613419	0.4469685	0.752949	0.247051	4.689367
174	-6103.953	-6303.127	199.1736	0.9920186	1.828389	0.5048557	0.780053	0.219947	5.415472
180	-6095.812	-6297.203	201.3916	1.07939	1.924366	0.5048557	0.81328	0.18672	4.093198
186	-6104.849	-6306.267	201.4173	1.121349	1.689868	0.5175199	0.799367	0.200633	4.127841
192	-6094.036	-6294.52	200.4839	1.018612	1.675254	0.409368	0.78812	0.21188	4.823157
198	-6088.218	-6288.996	200.778	1.118232	1.834598	0.5478682	0.738795	0.261205	4.411385
204	-6092.008	-6290.82	198.8119	0.9982435	1.834598	0.4600613	0.71993	0.28007	5.650473
210	-6099.302	-6299.473	200.1713	0.8708498	1.608617	0.5346869	0.740981	0.259019	4.984395
216	-6096.707	-6297.114	200.4069	1.021926	1.865761	0.5346869	0.761932	0.238068	4.674659
222	-6087.638	-6287.67	200.0318	1.044084	1.945339	0.5123531	0.768432	0.231568	4.86469
228	-6104.118	-6304.344	200.2256	1.041465	1.646302	0.5123531	0.787195	0.212805	4.86469
234	-6095.775	-6295.81	200.0349	1.070342	1.64841	0.4380292	0.749514	0.250486	5.024756
240	-6099.343	-6300.612	201.269	1.190688	1.64841	0.3954122	0.766178	0.233822	4.31089
246	-6105.787	-6307.337	201.5503	1.263798	1.552617	0.4031417	0.749596	0.250404	4.139416
252	-6100.009	-6301.458	201.4488	1.094518	1.552617	0.4817397	0.721574	0.278426	4.212753
258	-6093.665	-6293.906	200.2408	1.002228	1.695328	0.52215	0.76894	0.23106	4.850811
264	-6092.927	-6293.249	200.3217	1.067624	1.841836	0.4097869	0.76894	0.23106	4.82551
270	-6103.3	-6303.536	200.2365	1.047771	1.83886	0.4097869	0.74844	0.25156	4.88507
276	-6100.619	-6301.546	200.9262	1.1838	1.748979	0.3493763	0.74844	0.25156	4.522804
282	-6100.171	-6301.193	201.0218	1.129118	2.098424	0.4437811	0.756813	0.243187	4.276749
288	-6101.323	-6302.927	201.6044	1.073465	2.025428	0.5488988	0.708715	0.291285	3.900653
294	-6099.833	-6299.994	200.1609	1.070395	1.865483	0.5494889	0.745482	0.254518	4.772255
300	-6101.037	-6301.662	200.6247	1.013464	1.865483	0.4641908	0.745307	0.254693	4.622876
306	-6095.007	-6295.421	200.4143	1.156977	1.865483	0.419017	0.762776	0.237224	4.705942
312	-6097.995	-6298.91	200.9153	1.080361	1.70012	0.5413941	0.775394	0.224606	4.410005
318	-6107.923	-6309.396	201.473	1.153169	1.64854	0.4584873	0.775394	0.224606	4.150428
324	-6104.641	-6306.318	201.6768	1.129366	1.670895	0.4782301	0.773177	0.226823	4.019758
330	-6106.07	-6308.91	202.8405	1.321743	2.157113	0.5604727	0.802365	0.197635	2.977159
336	-6120.266	-6323.122	202.856	1.337305	1.985488	0.5604727	0.710998	0.289002	3.017331
342	-6107.401	-6309.952	202.5515	1.317433	1.665694	0.4590443	0.762088	0.237912	3.426953
348	-6100.012	-6302.582	202.5694	1.281148	1.69309	0.4590443	0.762088	0.237912	3.426953
354	-6094.968	-6296.915	201.9471	1.172581	2.378327	0.3707542	0.796552	0.203448	3.716583
360	-6088.589	-6289.55	200.961	1.020281	2.225869	0.4398189	0.796552	0.203448	4.33697
366	-6090.665	-6290.532	199.867	1.016257	1.597053	0.3941516	0.796552	0.203448	5.213116
372	-6101.709	-6302.538	200.8293	1.060702	1.834905	0.5272476	0.760967	0.239033	4.433055
378	-6102.544	-6302.847	200.3038	1.082384	1.834905	0.5272476	0.744535	0.255465	4.715845
384	-6101.567	-6303.83	202.2631	1.227246	1.795499	0.4792929	0.781185	0.218815	3.577617
390	-6104.003	-6305.193	201.1904	1.306061	1.629686	0.3652188	0.745775	0.254225	4.331432
396	-6103.442	-6305.463	202.0214	1.23395	1.706626	0.3652188	0.719922	0.280078	3.869561
402	-6114.934	-6316.438	201.5037	1.224862	1.826066	0.392948	0.750224	0.249776	4.094962
408	-6113.748	-6314.263	200.5148	1.113844	1.800267	0.4678693	0.75177	0.24823	4.647562
414	-6117.08	-6317.467	200.3868	1.075674	1.800267	0.4098328	0.753707	0.246293	4.799255
420	-6120.11	-6320.397	200.2873	1.146097	1.791682	0.4614149	0.789798	0.210202	4.766136
426	-6106.745	-6307.091	200.3464	1.10794	1.791682	0.4614149	0.77216	0.22784	4.754437
432	-6108.907	-6309.347	200.4402	1.10709	1.772696	0.4614149	0.738038	0.261962	4.70932
438	-6106.137	-6307.655	201.5176	1.106587	1.865759	0.4614149	0.760631	0.239369	4.068315
444	-6104.127	-6304.729	200.6028	1.038883	1.90401	0.533825	0.794879	0.205121	4.542824
450	-6097.032	-6298.322	201.2901	1.188019	1.932838	0.3887232	0.736558	0.263442	4.204616
456	-6085.675	-6285.944	200.269	1.061701	1.685279	0.4137425	0.792717	0.207283	4.910495
462	-6092.616	-6292.595	199.979	1.009189	1.784676	0.454991	0.803416	0.196584	5.022862
468	-6098.417	-6298.834	200.4168	1.119483	1.784676	0.454991	0.719526	0.280474	4.717463
474	-6094.201	-6294.442	200.2403	1.043544	1.89337	0.568012	0.728378	0.271622	4.717463
480	-6092.932	-6293.199	200.2677	1.011192	1.89337	0.4724509	0.729015	0.270985	4.806192
486	-6095.699	-6295.508	199.8091	1.079239	1.739051	0.4724509	0.729015	0.270985	5.077839
492	-6097.454	-6297.138	199.684	0.9955979	1.739051	0.4724509	0.754158	0.245842	5.193431
498	-6107.194	-6307.774	200.5794	1.023033	1.668386	0.4724509	0.754158	0.245842	4.706278
504	-6095.032	-6295.037	200.0048	0.9895443	1.668386	0.4724509	0.754486	0.245514	5.045104
510	-6099.317	-6298.441	199.1236	1.066236	1.74937	0.4582008	0.722922	0.277078	5.473611
516	-6103.384	-6304.145	200.7606	1.073511	1.58475	0.3805498	0.703838	0.296162	4.703999
522	-6098.792	-6299.137	200.3448	1.094713	1.777552	0.5091675	0.756536	0.243464	4.722747
528	-6100.623	-6301.73	201.1072	1.086639	1.48823	0.5091675	0.694742	0.305258	4.411041
534	-6103.709	-6303.031	199.3212	1.091515	1.718874	0.5091675	0.757457	0.242543	5.314266
540	-6103.793	-6304.168	200.3753	0.9749977	1.516036	0.5578423	0.777706	0.222294	4.82948
546	-6102.436	-6301.802	199.366	1.039244	1.549352	0.4013314	0.749097	0.250903	5.487712
552	-6117.979	-6318.483	200.5049	1.062958	1.758579	0.493962	0.734492	0.265508	4.671826
558	-6102.01	-6303.007	200.997	1.098547	1.758579	0.4459087	0.754955	0.245045	4.421998
564	-6092.421	-6294.202	201.7813	1.14703	1.758579	0.5330686	0.754955	0.245045	3.865024
570	-6106.344	-6306.892	200.5484	1.172528	1.637742	0.4445819	0.741243	0.258757	4.679056
576	-6101.861	-6302.155	200.294	1.025386	1.705106	0.6479075	0.780473	0.219527	4.700304
582	-6094.01	-6294.271	200.2609	1.045549	1.4002	0.5842765	0.808012	0.191988	4.880203
588	-6092.342	-6291.527	199.1847	0.8726202	1.4002	0.5842765	0.703099	0.296901	5.570983
594	-6091.693	-6291.275	199.582	0.926483	1.575316	0.5360035	0.71004	0.28996	5.291801
600	-6100.305	-6299.276	198.971	0.9234317	1.575316	0.4504264	0.765427	0.234573	5.708181
606	-6096.664	-6295.865	199.2012	0.9491662	1.77617	0.4963381	0.765427	0.234573	5.449899
612	-6101.872	-6301.382	199.5097	0.9746005	1.927796	0.5723345	0.802493	0.197507	5.147063
618	-6108.996	-6308.458	199.4618	1.046406	1.615827	0.4598465	0.760379	0.239621	5.346039
624	-6105.987	-6305.088	199.1014	0.9795641	1.6635	0.4288565	0.748162	0.251838	5.593792
630	-6114.964	-6314.33	199.366	1.082999	1.851353	0.4204215	0.79724	0.20276	5.332644
636	-6101.329	-6302.869	201.5404	1.133093	1.977362	0.5161153	0.772359	0.227641	3.94901
642	-6088.401	-6289.363	200.9612	1.133093	1.977362	0.3921149	0.772359	0.227641	4.402966
648	-6087.378	-6289.743	202.3653	1.21634	1.456872	0.4257892	0.772359	0.227641	3.715331
654	-6104.444	-6306.488	202.044	1.139287	1.540945	0.5868339	0.804617	0.195383	3.756561
